file,dir,kind,consonant_index,vowel_index,suffix_index,tibetan,wylie,identified,bytes,sha256
14_3_2--pheng.mp3,syllable_mp3,syllable,14,3,2,ཕེང,pheng,True,7940,ebdef9b33c0aaea0d6b93575adf4982c66afb352c657f6210efe1d073195e455
14_3_3--phed.mp3,syllable_mp3,syllable,14,3,3,ཕེད,phed,True,5432,4ead7fc00dc65c44d140ac960a25cc92a4aef9c19f21115890b26f79f35fcbcc
14_3_4--phen.mp3,syllable_mp3,syllable,14,3,4,ཕེན,phen,True,7104,cd6d5d703d22e01e2384d330cc921f970e326cb5ba12672f65b81f9757a6451b
14_3_5--pheb.mp3,syllable_mp3,syllable,14,3,5,ཕེབ,pheb,True,5432,6c6b1cc842db7a68ebcf6f75e2c14b7574405e7bb0ae67e58a4e52fe3cd03289
14_3_6--phem.mp3,syllable_mp3,syllable,14,3,6,ཕེམ,phem,True,7104,53cc7561a4d028f5940d5138d9ede3ca707720497087a6e584675cba4ea50a1a
14_3_7--phe'.mp3,syllable_mp3,syllable,14,3,7,ཕེའ,phe',True,7104,13ee8d9fe70db8b088a496d7801bb5f6be418981ed2ac8b5016ca1ff9f087491
14_3_8--pher.mp3,syllable_mp3,syllable,14,3,8,ཕེར,pher,True,7104,7df6ca946352feab6a6f29e57034ecd1f326a6120b2e10abbdb8116baf96cf9b
14_3_9--phel.mp3,syllable_mp3,syllable,14,3,9,ཕེལ,phel,True,7104,ad14b00c8d9d24eaf8ecb58dae83886a87990b276a41025636ec5307eb4cb2bd
14_3_10--phes.mp3,syllable_mp3,syllable,14,3,10,ཕེས,phes,True,7940,1d9afa566eb47f99a3f9de6d87fbdfe830dc05639cac201b584c14ab764298b4
14_4_0--pho.mp3,syllable_mp3,syllable,14,4,0,ཕོ,pho,True,6268,ad40ccda25d24b18f34e750fd89a7868964478c5dd17fc6a56c96343aa2ea339
14_4_1--phog.mp3,syllable_mp3,syllable,14,4,1,ཕོག,phog,True,6268,3106277d50927933df87afa74a2e8bd2ee692f7e1a0e2862129db2fcabf407ca
14_4_2--phong.mp3,syllable_mp3,syllable,14,4,2,ཕོང,phong,True,7940,ff789d4bde53be0c20fffe1d7c992ab93e2d1d3271d318ea3fcede095c8fa1aa
14_4_3--phod.mp3,syllable_mp3,syllable,14,4,3,ཕོད,phod,True,6268,1f61e46891d5ed36c8995411b35ab03dfa830db72a35efac283b6054cd185583
14_4_4--phon.mp3,syllable_mp3,syllable,14,4,4,ཕོན,phon,True,7104,ec1a8c7273ef6e5345e5059910ec92a3026bd528aace2fa28986b6611a2a21f4
14_4_5--phob.mp3,syllable_mp3,syllable,14,4,5,ཕོབ,phob,True,5432,b436a4340f5a58b4e1a8e19146fd0b593bba521be823801f0b8ef6bc0d7a672b
14_4_6--phom.mp3,syllable_mp3,syllable,14,4,6,ཕོམ,phom,True,7940,eef4b9a23e0ec3e26cc69c7015f488fba21e49214efa9c14e753c27abdd59d10
14_4_7--pho'.mp3,syllable_mp3,syllable,14,4,7,ཕོའ,pho',True,6268,5c773765f2970bc72499f47ad9ae1f48a6e230ea6ec2311bb2de6fc894a0607d
14_4_8--phor.mp3,syllable_mp3,syllable,14,4,8,ཕོར,phor,True,7104,6c1dcf00b0dfadc4cc3dbc397ab14974db34128c05d8aa098138c3bf3743d768
14_4_9--phol.mp3,syllable_mp3,syllable,14,4,9,ཕོལ,phol,True,7940,e1fb2bd5d56676d54b6e041ada8653277a5487b6ad1eca0b4566a82b339df20b
14_4_10--phos.mp3,syllable_mp3,syllable,14,4,10,ཕོས,phos,True,7940,57dfc59552cbd15dc5243f7783c98f302de498c4b865d86ef8cc754adbb6d552
15_0_0--ba.mp3,syllable_mp3,syllable,15,0,0,བ,ba,True,7940,bbd5bba5e2465dd6db1102f2adf20122961d14713fc275a19c01f2101331e8ff
15_0_1--bag.mp3,syllable_mp3,syllable,15,0,1,བག,bag,True,6268,d6fe0b28dcbc6a14a69372f589a74d40397f9a103fab977936690083805990da
15_0_2--bang.mp3,syllable_mp3,syllable,15,0,2,བང,bang,True,7940,1c284d9a3a443db17eef7e53bd76b65f119283da12f388c8a21d6a098e6b1f2f
15_0_3--bad.mp3,syllable_mp3,syllable,15,0,3,བད,bad,True,7104,37b5d400a95d424f43281c4a3233b9737c54c112e51043340a16fd5fa8e28d63
15_0_4--ban.mp3,syllable_mp3,syllable,15,0,4,བན,ban,True,7940,6147152b4d934d100cbc96e283b9a48e3a27ddd945706b6f88c4406253293e53
15_0_5--bab.mp3,syllable_mp3,syllable,15,0,5,བབ,bab,True,5432,be566ba4345c633393b32ba0e132d8c3af41f4689206349ed57d8834e66f61ec
15_0_6--bam.mp3,syllable_mp3,syllable,15,0,6,བམ,bam,True,7940,e8c1d0a4d6e698ef5dcf6bc8734ae3de7944827aa476201ef8815de5680b2ea2
15_0_7--ba'.mp3,syllable_mp3,syllable,15,0,7,བའ,ba',True,8776,3d798b3d90200c11139e7e07fb12f0b1f8bedc1436839a596bdd32c5bd762b4b
15_0_8--bar.mp3,syllable_mp3,syllable,15,0,8,བར,bar,True,7104,ab22aa46c338f628fb043ef24653513b08c4a25fbf0f3bd87bd08a6db43bccda
15_0_9--bal.mp3,syllable_mp3,syllable,15,0,9,བལ,bal,True,7940,035c90d9da97bf02e106835444ecac06948570732e8d2759789094d181cf098c
15_0_10--bas.mp3,syllable_mp3,syllable,15,0,10,བས,bas,True,8776,1456f4790572ceedb7432326c830e190c21d00eab464b7ec7730a9d1c9cfdc66
15_1_0--bi.mp3,syllable_mp3,syllable,15,1,0,བི,bi,True,8776,2098635a36210d433507fe97f134ee5f0ef36d8e5b5ac9c85832b917a6ec7792
15_1_1--big.mp3,syllable_mp3,syllable,15,1,1,བིག,big,True,6268,f0f0edf691a9edf0b6fcd818dd0f0f3f999fc3fe334c5bdf87ab80ba3b5227a1
15_1_2--bing.mp3,syllable_mp3,syllable,15,1,2,བིང,bing,True,8776,d10e592412e047f86131427a87c9b2526e2d9473f0d4db503c459c3c770cd093
15_1_3--bid.mp3,syllable_mp3,syllable,15,1,3,བིད,bid,True,6268,f59f1fd4bab20fb7708634914b0a7e0af023d3f1eaa4a01dbb2e50bcb274f55a
15_1_4--bin.mp3,syllable_mp3,syllable,15,1,4,བིན,bin,True,7940,dfe14de060830e5690c9ffe8bc87312d6a5cb63d3e917dcb7268e1dba7a7ce09
15_1_5--bib.mp3,syllable_mp3,syllable,15,1,5,བིབ,bib,True,6268,135443b8c11a134f415b4ff55c83dcb297149917731eff4edf65ec0033166343
15_1_6--bim.mp3,syllable_mp3,syllable,15,1,6,བིམ,bim,True,7940,e738c667fd0a29de636d426448f8a45d20e880fbedaa5f9d1b31f0857e0984cf
15_1_7--bi'.mp3,syllable_mp3,syllable,15,1,7,བིའ,bi',True,8776,4b6e77f29e9cf01f67c2b91b8c389564de1c70d942b11add478372b729a1e25a
15_1_8--bir.mp3,syllable_mp3,syllable,15,1,8,བིར,bir,True,7104,b69a9984a5dd11ca8085768458a84d76d686683d578e09c557d71b27f487979f
15_1_9--bil.mp3,syllable_mp3,syllable,15,1,9,བིལ,bil,True,7940,cde4a43398ca871df52f6fd2d04f40ce816816c4205a4affb210db23b095376b
15_1_10--bis.mp3,syllable_mp3,syllable,15,1,10,བིས,bis,True,8776,e21e75a57fcbb54c3d3227900982aed02123a99a0895ee24f6441964dcbbf884
15_2_0--bu.mp3,syllable_mp3,syllable,15,2,0,བུ,bu,True,7940,c532059e23cd32b4eed805cff15e6b29ef8bc9636528f20f1159ae203cccbd5d
15_2_1--bug.mp3,syllable_mp3,syllable,15,2,1,བུག,bug,True,7104,11affc3c38f3458f1eecf51e0436572e1f145c7c6ab9156cd69a0b81af0b1c46
15_2_2--bung.mp3,syllable_mp3,syllable,15,2,2,བུང,bung,True,8776,dd4df6dad396cad3773bcd80e0c3163bd6f1290df107398695c62aa62daf72ec
15_2_3--bud.mp3,syllable_mp3,syllable,15,2,3,བུད,bud,True,7940,e3e8d524c70a2e027da57bd1d75ef5adba7d3c09e89088361774dee175bb78ea
15_2_4--bun.mp3,syllable_mp3,syllable,15,2,4,བུན,bun,True,7940,5eab4999611c47297bbaad23b138e8531176a6792151a0802859aaa754fe599e
15_2_5--bub.mp3,syllable_mp3,syllable,15,2,5,བུབ,bub,True,6268,9c260d8e5bb1c92ab2cce638b925dbc604b22f99913417f4b1a5e4b2b6138a37
15_2_6--bum.mp3,syllable_mp3,syllable,15,2,6,བུམ,bum,True,7940,2e3c4a768865c7c2d0ed647070838dbb18d88e46a96f735145df438e3eada7a9
15_2_7--bu'.mp3,syllable_mp3,syllable,15,2,7,བུའ,bu',True,8776,732cf897222610d5324f7fab703d978d2b9aa9ede7109ef406d9cc74ecfe03ab
15_2_8--bur.mp3,syllable_mp3,syllable,15,2,8,བུར,bur,True,7940,919d7763872c54d13fcf445c42cdf727ca60940849418971b169c815cec44595
15_2_9--bul.mp3,syllable_mp3,syllable,15,2,9,བུལ,bul,True,8776,1878df12615e232f0832d7bda44213d5c5bfefe901a905610a63fa40cfa93627
15_2_10--bus.mp3,syllable_mp3,syllable,15,2,10,བུས,bus,True,9612,f30baa508f98887087732b09008599ab05787bfa671d9b046724c9e25f475cf3
15_3_0--be.mp3,syllable_mp3,syllable,15,3,0,བེ,be,True,8776,a2eae1fd1d831c69c7f406f9e44b80eda6acd85d118b7619ce9c426b359c077c
15_3_1--beg.mp3,syllable_mp3,syllable,15,3,1,བེག,beg,True,7104,49b9d1f7be655d27b556c0559606e8db4ddf81589d381cd090b3a1dd86d26dc1
15_3_2--beng.mp3,syllable_mp3,syllable,15,3,2,བེང,beng,True,7940,0a66010a8929772475a80e26d3473830758ac15fcf3eb8fbb772ad043240404e
15_3_3--bed.mp3,syllable_mp3,syllable,15,3,3,བེད,bed,True,7104,b9ebe7a518222a246d4c4ba9ec4d2ee05fc849491cf43212fc873629f60a1db6
15_3_4--ben.mp3,syllable_mp3,syllable,15,3,4,བེན,ben,True,7940,076e8e9a891074cca56fb12541729363f21838be8f8d097db22df2b0e4d8f760
15_3_5--beb.mp3,syllable_mp3,syllable,15,3,5,བེབ,beb,True,6268,45dcf7381f5f647a342083532be3b4e1a5759ec529b4604ba9456e31b8c539bd
15_3_6--bem.mp3,syllable_mp3,syllable,15,3,6,བེམ,bem,True,8776,d9bbb3316b9279fec2dd31d0f155b4235dac0b600a966d4480f969f2dab61720
15_3_7--be'.mp3,syllable_mp3,syllable,15,3,7,བེའ,be',True,8776,94cfe63a7e63d4e4809df399506e070e3f57b187f35226da4a1af7786d9f3ee3
15_3_8--ber.mp3,syllable_mp3,syllable,15,3,8,བེར,ber,True,7940,831f83188e0d5ea9d91e3259d3525a01d874a8212004d8481d2526578383bfaf
15_3_9--bel.mp3,syllable_mp3,syllable,15,3,9,བེལ,bel,True,7940,da131d2fab37a0057e253f02f8178901748d974374cb2011e49a4e6616ac5f41
15_3_10--bes.mp3,syllable_mp3,syllable,15,3,10,བེས,bes,True,7940,e74714a3d05ec752e6628ffb163f5455a6098ae218597a726fb00d0502a921ed
15_4_0--bo.mp3,syllable_mp3,syllable,15,4,0,བོ,bo,True,7940,aee130fabd6c519081819d240e8642298950662265a09a727337bf0299e88237
15_4_1--bog.mp3,syllable_mp3,syllable,15,4,1,བོག,bog,True,7940,808a9222d6fcc1c9ec16361aa3c6eca5099e68f21221670f8b6ded52cfc51697
15_4_2--bong.mp3,syllable_mp3,syllable,15,4,2,བོང,bong,True,7940,97d1263b88d771e13206daf0f166f809b338e3f1df2678ea9429c652c3cb4fc9
15_4_3--bod.mp3,syllable_mp3,syllable,15,4,3,བོད,bod,True,7104,3614846f0c7dc690e5ba9be80fb1b9ce31a64894e72c644a87639d388fd7353e
15_4_4--bon.mp3,syllable_mp3,syllable,15,4,4,བོན,bon,True,7940,9a8738e6555d294ccff34e9115d0139cfa6c61bc94c0d0d3b043e062014f308b
15_4_5--bob.mp3,syllable_mp3,syllable,15,4,5,བོབ,bob,True,6268,78cc657e62977ca43c61e43d6bfdaf0978f2f6320d7e0d5d105e3b0edd8ddcdd
15_4_6--bom.mp3,syllable_mp3,syllable,15,4,6,བོམ,bom,True,8776,243aac624367fcb33e5c65871c15fb9d5d748284449a47451c6b14cf55e4951f
15_4_7--bo'.mp3,syllable_mp3,syllable,15,4,7,བོའ,bo',True,7940,25157d130d80daea244b2dd7e9a3700716a520a6a9557f8d18ee93d4a027b614
15_4_8--bor.mp3,syllable_mp3,syllable,15,4,8,བོར,bor,True,7940,3c3325dd80e3696d4d9e09729bc1d1079b7a0cae7045f051ef7f5c0aa7907174
15_4_9--bol.mp3,syllable_mp3,syllable,15,4,9,བོལ,bol,True,7940,9dd6e085207ae26c3f827c81b9ee49ae14b677f826a60080c70d88beba208032
15_4_10--bos.mp3,syllable_mp3,syllable,15,4,10,བོས,bos,True,8776,c29e7d93638f29a48c4145c46d12c98922cb059af3e63a7a6c468b6a4d831b98
16_0_0--ma.mp3,syllable_mp3,syllable,16,0,0,མ,ma,True,7104,93245983e5325e7ab97130a214d3271f7990de006d2ae85e46b6abe6d825175d
16_0_1--mag.mp3,syllable_mp3,syllable,16,0,1,མག,mag,True,5432,7feed83384c58d6d616961174fd6587094554371d95e360748e9bc0e5e44f62c
16_0_2--mang.mp3,syllable_mp3,syllable,16,0,2,མང,mang,True,7104,83e19c4e1ffee4d14bc7aa9bc48675f2abf7f5e8e21c1b960ff8896a4aa2c30a
16_0_3--mad.mp3,syllable_mp3,syllable,16,0,3,མད,mad,True,5432,56342a750f5a8a5b4e7bac023b00ad576b20f50c542a3895e10d80d6ae0f7697
16_0_4--man.mp3,syllable_mp3,syllable,16,0,4,མན,man,True,7104,881534f7d4830a7c340076963b47ecbc772950efd26b86bf35384cb12b89d5b5
16_0_5--mab.mp3,syllable_mp3,syllable,16,0,5,མབ,mab,True,5432,b59077b6e8413c16bdcea51dda70c98b683e3f9602b4159406fdc8e75b28e042
16_0_6--mam.mp3,syllable_mp3,syllable,16,0,6,མམ,mam,True,7104,b3d9b460b39a935dbf19b452fe64fe1a125dc8f3b2e5db6f8a25920e27031bb3
16_0_7--ma'.mp3,syllable_mp3,syllable,16,0,7,མའ,ma',True,7104,619f0447b49f95360428daaba25df941cb8e9b5ca85c5b4256cc23fe8f4a19cf
16_0_8--mar.mp3,syllable_mp3,syllable,16,0,8,མར,mar,True,7104,1be2db5af235045dcfe18326d11b66862289a75df3396cc6eece0f800bee92a2
16_0_9--mal.mp3,syllable_mp3,syllable,16,0,9,མལ,mal,True,7940,b5b7cbc185ca926d6ad2f0b448f17bbc3b649d31a51b4edc81b8609ea395a9ed
16_0_10--mas.mp3,syllable_mp3,syllable,16,0,10,མས,mas,True,7940,86504eff6df747a53fb49add85b8a437e7b98e7a9032502e939dfa2fdeef5819
16_1_0--mi.mp3,syllable_mp3,syllable,16,1,0,མི,mi,True,7104,fe29f6d192efbee0d1dcaa66e574f100faf2c5234f1c9bb586f2eaa5561334ba
16_1_1--mig.mp3,syllable_mp3,syllable,16,1,1,མིག,mig,True,6268,adcedf0e53fc83720427f3931f7203126f54db2f2cb2bbd4cb987260559cb9c8
16_1_2--ming.mp3,syllable_mp3,syllable,16,1,2,མིང,ming,True,7104,0f71e2180f977bf486563fccdd73242e2cc1022f3fdb3cf6aceb27173c72cf1b
16_1_3--mid.mp3,syllable_mp3,syllable,16,1,3,མིད,mid,True,6268,9df1d80df4bd20ed24b1fed777da5ca21c9f0faae14bd16a91157765114b125f
16_1_4--min.mp3,syllable_mp3,syllable,16,1,4,མིན,min,True,7104,192c562861dea38c3d1e4d6fe99cb87b3e30149265e66148e9793c02f3ea67dd
16_1_5--mib.mp3,syllable_mp3,syllable,16,1,5,མིབ,mib,True,6268,8bf24a4185b1377cc3f43ca2f51e3e191de12c035d11546e17cc8ad151cfd08f
16_1_6--mim.mp3,syllable_mp3,syllable,16,1,6,མིམ,mim,True,7104,f96fd4d480fc504b6c36bc6d6757162b9dff1f691acf4129e6a3ee4637888673
16_1_7--mi'.mp3,syllable_mp3,syllable,16,1,7,མིའ,mi',True,7104,d499a0c52a5f6f8e60722fbd28dbc61a3e62e17f1a851663e67484b4e60a56c8
16_1_8--mir.mp3,syllable_mp3,syllable,16,1,8,མིར,mir,True,6268,35583ed594b1f14d09b87373adbe6a2b6bda9857d560c7c9a0d976710e7e1910
16_1_9--mil.mp3,syllable_mp3,syllable,16,1,9,མིལ,mil,True,7104,33e29dbbbe8a67ef78e1ac5f49abfba0e2d06126d61af2913bd7c38f140cab5b
16_1_10--mis.mp3,syllable_mp3,syllable,16,1,10,མིས,mis,True,8776,0c89bf52e0bed2dc9622c4ea8fd11d960ef36c61ae3216f3edccb52a92dc0577
16_2_0--mu.mp3,syllable_mp3,syllable,16,2,0,མུ,mu,True,7940,0476a29d0dd657fc0ca4ccba35089aa600429367b5a8bfd3d624a99d2726b4a4
16_2_1--mug.mp3,syllable_mp3,syllable,16,2,1,མུག,mug,True,6268,bbc50498a91068662645f20222c46d7b128a6e385dbbbffaae0e6b8cd05624d8
16_2_2--mung.mp3,syllable_mp3,syllable,16,2,2,མུང,mung,True,7104,3b8b964fe9b80e51845d58b0a7041ce8ab16cc7032974d841fb13b4a04b8c534
16_2_3--mud.mp3,syllable_mp3,syllable,16,2,3,མུད,mud,True,7104,da24799a1470759153318d70b1414ddf872262d840b8ab16b3f8e1cbee35c7c8
16_2_4--mun.mp3,syllable_mp3,syllable,16,2,4,མུན,mun,True,7940,8f88c05e563607389931f9fba10b71714299742defb19f78d3b7716fd6e23442
16_2_5--mub.mp3,syllable_mp3,syllable,16,2,5,མུབ,mub,True,6268,31e8a76effa354c5eed3260bf585ea8bb41613c5fa4868f0885d167215232fe7
16_2_6--mum.mp3,syllable_mp3,syllable,16,2,6,མུམ,mum,True,7940,4e3d76717f9fb4cbbcd331acd2d7c64863634a6fb1caf0c58d5b1a2f5707fd7f
16_2_7--mu'.mp3,syllable_mp3,syllable,16,2,7,མུའ,mu',True,7940,2b46c3a72e8d6071b501a3a50a96a5c0c6e7aa7b259a1187b547e435358311f6
16_2_8--mur.mp3,syllable_mp3,syllable,16,2,8,མུར,mur,True,7104,7f2b11036027cea5c60bd6a8cbb2fdf9e932fd5808529f2d8c40dd0b3dafad0e
16_2_9--mul.mp3,syllable_mp3,syllable,16,2,9,མུལ,mul,True,7940,1b51acb30866946e97dd7770f7f6ec418db9a82e0d9eafefc143571a4dd56d52
16_2_10--mus.mp3,syllable_mp3,syllable,16,2,10,མུས,mus,True,8776,b20a277301cc34836ac34105b5608ff152d7125b21cbaaf35d12715282341d49
16_3_0--me.mp3,syllable_mp3,syllable,16,3,0,མེ,me,True,7104,2050f9694eaafe32e8034a45912ff86b64668fd2f23e073e03970b19ad62539b
16_3_1--meg.mp3,syllable_mp3,syllable,16,3,1,མེག,meg,True,5432,dc040a5b26ef3dfef4f432aa6d27e97ba827a7fd5e926ef93b9e68f928562e30
16_3_2--meng.mp3,syllable_mp3,syllable,16,3,2,མེང,meng,True,7104,cff4e40b7d8a12fd4ec159685efbf91a5f5154989d999609c4d2985c562800af
16_3_3--med.mp3,syllable_mp3,syllable,16,3,3,མེད,med,True,7104,9e82a3a9669b1e83433638e261f6df2b08e647577d67197879790d5a88b67991
16_3_4--men.mp3,syllable_mp3,syllable,16,3,4,མེན,men,True,7940,67cf3c9380fc2db8758d3f029d5d83a91788a502a0e05dce19bd1b7aa82706e0
16_3_5--meb.mp3,syllable_mp3,syllable,16,3,5,མེབ,meb,True,6268,8fc64f1fe979baf378fe88cd954d8b18d2b57d1dd239d3bb0403e2556788e5e3
16_3_6--mem.mp3,syllable_mp3,syllable,16,3,6,མེམ,mem,True,7940,7dfefa1b5d5060bbd0d7dc7eee4e4f0e8d099bd87119fc3c96345afa54e2b798
16_3_7--me'.mp3,syllable_mp3,syllable,16,3,7,མེའ,me',True,7940,44c6bf95afe4a8d47110df844a96ff29f29f86ca683706504bf283e6a3392a91
16_3_8--mer.mp3,syllable_mp3,syllable,16,3,8,མེར,mer,True,7104,55c973a7d3903fb64c20708dacad675c60448f5c14a5858681ff8ac8cd4419ea
16_3_9--mel.mp3,syllable_mp3,syllable,16,3,9,མེལ,mel,True,7104,ad3eedd8eeaba4116de1a65bddd2ef7c0e104c3c8fea2b777ef6a0a2d812daca
16_3_10--mes.mp3,syllable_mp3,syllable,16,3,10,མེས,mes,True,7940,26f4f86a7e93263b30771b4282f44a4aa001a1cf4beff6ead6b8f6fcd5f92e5e
16_4_0--mo.mp3,syllable_mp3,syllable,16,4,0,མོ,mo,True,7104,ba0b69c2caf3dec9647fe3e61450aa48853c10db5306d2b7d5b8a21e163671cb
16_4_1--mog.mp3,syllable_mp3,syllable,16,4,1,མོག,mog,True,6268,8ebfd83719d0e9169460eafe39a10e5682373d0340f086b6df47e4f02e0f6c67
16_4_2--mong.mp3,syllable_mp3,syllable,16,4,2,མོང,mong,True,7940,a22bda979087005a42fd678b6d7e9e774b36e2d47dbd3252f1888b1888189984
16_4_3--mod.mp3,syllable_mp3,syllable,16,4,3,མོད,mod,True,7104,09c412d6e77b5ca503ddccf2eadbc75c27958e52538e03bba62c309fdc63989a
16_4_4--mon.mp3,syllable_mp3,syllable,16,4,4,མོན,mon,True,7104,ac9916be4daadb22b6b28d6e20dd29012cb5d9f4d439292607f3b613cc288f97
16_4_5--mob.mp3,syllable_mp3,syllable,16,4,5,མོབ,mob,True,5432,32f4c1a23fea56c116ff60d21866a3fec756e6c4609864c7b1615bc36715cd21
16_4_6--mom.mp3,syllable_mp3,syllable,16,4,6,མོམ,mom,True,7940,6f185ebd80c1e6448ca2d2529c7c9423b6bd55009d4231e5daffacd248e0608c
16_4_7--mo'.mp3,syllable_mp3,syllable,16,4,7,མོའ,mo',True,7940,1141b221380f930f4d630ad0262b0bac51f4afaf3226d4c21403ca409f5920a4
16_4_8--mor.mp3,syllable_mp3,syllable,16,4,8,མོར,mor,True,7104,683cc96b594b749c96fb139f009bf57ad2e9dcb41537c7bfac02d2a4e048a104
16_4_9--mol.mp3,syllable_mp3,syllable,16,4,9,མོལ,mol,True,7104,50f6086fce9ef9259f86d10503bbe8e83ad95c077e405efa64ff30c3fa9877d0
16_4_10--mos.mp3,syllable_mp3,syllable,16,4,10,མོས,mos,True,8776,388ba0cb1941e610f84572491c5f4229a5a8f900a2842ccae877919242df5009
17_0_0--tsa.mp3,syllable_mp3,syllable,17,0,0,ཙ,tsa,True,6686,b057ef3eb0cc124da4d347bb67006a048369382f4ade1d20e1b37340d05cc581
17_0_1--tsag.mp3,syllable_mp3,syllable,17,0,1,ཙག,tsag,True,7522,b7ec16ab9cd9e10e443746698cbb66203a299c2bbc5dba9dac821872beb6f2ab
17_0_2--tsang.mp3,syllable_mp3,syllable,17,0,2,ཙང,tsang,True,7940,a82458cec64bb53ba807318e746f770fcfb4e21266cade15d4d44b3b1a912b11
17_0_3--tsad.mp3,syllable_mp3,syllable,17,0,3,ཙད,tsad,True,8776,1797cf23342c98eebe831890842cb8126e5123e02cbc895f1726681a808787e1
17_0_4--tsan.mp3,syllable_mp3,syllable,17,0,4,ཙན,tsan,True,9612,7ac05849dfa68048ef5a8dad03c73c0d5eaef0ee75e4a65eb742a2a90300f2a5
17_0_5--tsab.mp3,syllable_mp3,syllable,17,0,5,ཙབ,tsab,True,6268,92be09b5483d3fc6d8daa3bc9cf4aa6f874cc8c8b446204794a63ef910f8bb44
17_0_6--tsam.mp3,syllable_mp3,syllable,17,0,6,ཙམ,tsam,True,7940,d02372538141e1427f5fb28a7034200ead007dbcbc41035932474a253b7b8d47
17_0_7--tsa'.mp3,syllable_mp3,syllable,17,0,7,ཙའ,tsa',True,7104,ec13c42fc5fc135577b44b18770227cd1d24f36676fa88368714a06fab974d2d
17_0_8--tsar.mp3,syllable_mp3,syllable,17,0,8,ཙར,tsar,True,7940,2c9a4ace0d43d3bc98d8be631a3443275b67e158f909e62a1561900bd6257ace
17_0_9--tsal.mp3,syllable_mp3,syllable,17,0,9,ཙལ,tsal,True,8776,44a09c2bf7cf1146cca6f7d66db78ad41179aee2d4a47867e1ef0601d3dbf66e
17_0_10--tsas.mp3,syllable_mp3,syllable,17,0,10,ཙས,tsas,True,7940,9b205a1b8f0dc63532449fad207811eb961e461377e8ec85ee8388d713fb4b72
17_1_0--tsi.mp3,syllable_mp3,syllable,17,1,0,ཙི,tsi,True,7104,d8f6d16031d2c80fcd91b42f7da5a1b47a1a838f67b747c4cd67d8ae36e1dd87
17_1_1--tsig.mp3,syllable_mp3,syllable,17,1,1,ཙིག,tsig,True,8776,4cb8af065c250638906d8697d3d6dd3e377a9aac7a81386c226de7982f2159dd
17_1_2--tsing.mp3,syllable_mp3,syllable,17,1,2,ཙིང,tsing,True,7940,65231d30255b7aeb2547ac7cff1f12cb34b71e359b2a58de66a75c2a9b862d19
17_1_3--tsid.mp3,syllable_mp3,syllable,17,1,3,ཙིད,tsid,True,7104,7215a120cea4fa5522eda9dd24d411bc606551ffabb0633eab7b721c3f39ab9e
17_1_4--tsin.mp3,syllable_mp3,syllable,17,1,4,ཙིན,tsin,True,7940,9382f1448f99a87a98fd5676e13b5571f823d1134fe89be83660e0619b509705
17_1_5--tsib.mp3,syllable_mp3,syllable,17,1,5,ཙིབ,tsib,True,8776,759689350d16b898644fe2e67e1219d440de9e5b6b878793eff421f7bc6ad8db
17_1_6--tsim.mp3,syllable_mp3,syllable,17,1,6,ཙིམ,tsim,True,9612,06a668669d4db303f5a6b5c26476fa87a9c8ba51fca06a0666bd803ef5eac989
17_1_7--tsi'.mp3,syllable_mp3,syllable,17,1,7,ཙིའ,tsi',True,8776,bd69402de192fad2084d2e06efe521e1bca97cf522dc6be9d470d5926890d2f4
17_1_8--tsir.mp3,syllable_mp3,syllable,17,1,8,ཙིར,tsir,True,7940,9b1ddb80ad3175097f826b9507b3b7536efa7bb104e75983d9ebace7aca49046
17_1_9--tsil.mp3,syllable_mp3,syllable,17,1,9,ཙིལ,tsil,True,7940,3a42a456640ce8a32fe3cfc15d42fa7f3fc473b5170c570c539018a4a524c858
17_1_10--tsis.mp3,syllable_mp3,syllable,17,1,10,ཙིས,tsis,True,8776,2accd82494d72ffadd741542b3e6fa575cc1cc5a53d3ad1efca482a4a1a3c499
17_2_0--tsu.mp3,syllable_mp3,syllable,17,2,0,ཙུ,tsu,True,7104,0d9d0f0a573c7185eb4a1cdd91e505757b26c8ce62b17820ce3ba8036912a983
17_2_1--tsug.mp3,syllable_mp3,syllable,17,2,1,ཙུག,tsug,True,7940,3b22d2bcf185d090623b7b6518ae0c72a467cc78d6552aa5ec7c5cd405033b69
17_2_2--tsung.mp3,syllable_mp3,syllable,17,2,2,ཙུང,tsung,True,7940,23b136c109fdb778a09f89b5e188d8eec1a1af6efa07f620565792303e70ec18
17_2_3--tsud.mp3,syllable_mp3,syllable,17,2,3,ཙུད,tsud,True,9612,dc7562b2e3ad29951260b3e7016dc59d68899497e54556dadafa9d699fb9c93c
17_2_4--tsun.mp3,syllable_mp3,syllable,17,2,4,ཙུན,tsun,True,8776,9e3a9bad5206a6e5ce313b34aa4b64f775d4bb6fd7a4ab1188098916a890a3db
17_2_5--tsub.mp3,syllable_mp3,syllable,17,2,5,ཙུབ,tsub,True,8776,0c29e12e887acfb04610083d3e128884ef62aabc07ca1c40c14dcdafdeb42361
17_2_6--tsum.mp3,syllable_mp3,syllable,17,2,6,ཙུམ,tsum,True,7104,59474069f933e6a689a37ca6197491b9aad96e71e1f026c49c2535c00bbfa870
17_2_7--tsu'.mp3,syllable_mp3,syllable,17,2,7,ཙུའ,tsu',True,7940,530dc367047cff50f6d8f569d3b75a125132b287a349dc602fd9118283176853
