# work_key	english	tibetan	raw_label	source	vinaya
TD3721	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3722	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3723	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3724	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3725	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3726	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3727	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3728	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3729	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3730	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3731	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3732	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3733	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3734	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3735	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3736	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3737	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3738	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3739	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3740	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3741	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3742	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3743	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3744	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3745	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3746	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3747	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3748	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3749	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3750	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3751	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3752	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3753	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3754	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3755	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3756	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3757	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3758	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3759	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3760	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3761	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3762	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3763	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3764	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3765	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3766	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3767	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3768	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3769	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3770	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3771	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3772	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3773	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3774	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3775	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3776	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3777	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3778	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3779	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3780	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3781	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3782	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3783	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3784	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3785	Secret Teachings	RGYUD	Secret_Teachings--RGYUD	r6	0
TD3786	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3790	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3792	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3793	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3794	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3795	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3803	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3804	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3805	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3806	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3808	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3809	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3810	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3811	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3815	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3816	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3817	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3818	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3819	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3820	Perfection of Wisdom	SHES PHYIN	Perfection_of_Wisdom--SHES PHYIN	r6	0
TD3824	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3825	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3826	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3827	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3828	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3829	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3830	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3831	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3832	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3833	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3834	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3835	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3836	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3837	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3838	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3839	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3840	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3841	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3842	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3843	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3844	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3845	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3846	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3847	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3848	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3849	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3850	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3851	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3852	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3853	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3854	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3855	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3856	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3857	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3858	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3859	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3860	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3861	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3862	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3863	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3864	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3865	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3866	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3867	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3868	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3869	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3870	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3871	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3872	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3873	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3874	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3875	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3876	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3877	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3878	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3879	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3880	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3881	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3882	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3883	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3884	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3885	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3886	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3887	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3888	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3889	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3890	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3891	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3892	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3893	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3894	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3895	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3896	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3897	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3898	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3899	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3900	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3901	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3902	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3903	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3904	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3905	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3906	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3907	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3908	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3909	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3910	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3911	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3912	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3913	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3914	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3915	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3916	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3917	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3918	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3919	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3920	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3921	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3922	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3923	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3924	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3925	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3926	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3927	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3928	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3929	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3930	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3931	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3932	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3933	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3934	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3935	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3936	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3937	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3938	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3939	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3940	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3941	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3942	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3943	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3944	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3945	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3946	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3947		ལམ་རིམ།/ལམ་སྒྲོན།/རྩ་བ།	ལམ་རིམ།/ལམ་སྒྲོན།/རྩ་བ།	sungbum	0
TD3947	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3949	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3950	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3951	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3952	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3953	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3954	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3955	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3956	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3957	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3958	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3959	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3960	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3961	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3962	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3963	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3964	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3965	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3966	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3967	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3968	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3969	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3970	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3971	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3972	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3973	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3974	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3975	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3976	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3977	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3978	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3979	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD3980	Middle-Way Philosophy	DBU MA	Middle-Way_Philosophy--DBU_MA	r6	0
TD4024	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4027	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4028	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4029	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4035	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4037	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4038	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4040	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4041	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4043	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4044	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4045	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4046	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4047	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4081	The Mind Only School	SEMS TZAM	The_Mind_Only_School--SEMS_TZAM	r6	0
TD4089	Higher Knowledge	MNGON PA	Higher_Knowledge--MNGON_PA	r6	0
TD4090	Higher Knowledge	MNGON PA	Higher_Knowledge--MNGON_PA	r6	0
TD4091	Higher Knowledge	MNGON PA	Higher_Knowledge--MNGON_PA	r6	0
TD4104	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4105	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4112	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4113	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4115	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4116	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4117	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4119	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4123	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4124	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4125	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4126	Vowed Morality	'DUL BA	Vowed_Morality--'DUL_BA	r6	1
TD4203	Buddhist Logic And Perceptual Theory	TSAD MA	Buddhist_Logic_And_Perceptual_Theory--TSAD_MA	r6	0
TD4204	Buddhist Logic And Perceptual Theory	TSAD MA	Buddhist_Logic_And_Perceptual_Theory--TSAD_MA	r6	0
